state,date,cases,deaths,population,ccases,cdeaths
New Hampshire,2021-06-21,75,0,1359711,14790,122
New Hampshire,2021-06-22,19,1,1359711,14809,123
New Hampshire,2021-06-23,18,1,1359711,14827,124
New Hampshire,2021-06-24,26,0,1359711,14853,124
New Hampshire,2021-06-25,11,2,1359711,14864,126
New Hampshire,2021-06-26,0,0,1359711,14864,126
New Hampshire,2021-06-27,0,0,1359711,14864,126
New Hampshire,2021-06-28,52,0,1359711,14916,126
New Hampshire,2021-06-29,26,0,1359711,14942,126
New Hampshire,2021-06-30,23,1,1359711,14965,127
New Hampshire,2021-07-01,23,0,1359711,14988,127
New Hampshire,2021-07-02,28,0,1359711,15016,127
New Hampshire,2021-07-03,0,0,1359711,15016,127
New Hampshire,2021-07-04,0,0,1359711,15016,127
New Hampshire,2021-07-05,0,0,1359711,15016,127
New Hampshire,2021-07-06,71,1,1359711,15087,128
New Hampshire,2021-07-07,26,1,1359711,15113,129
New Hampshire,2021-07-08,33,0,1359711,15146,129
New Hampshire,2021-07-09,23,1,1359711,15169,130
New Hampshire,2021-07-10,0,0,1359711,15169,130
New Hampshire,2021-07-11,0,0,1359711,15169,130
New Hampshire,2021-07-12,62,0,1359711,15231,130
New Hampshire,2021-07-13,30,6,1359711,15261,136
New Hampshire,2021-07-14,40,0,1359711,15301,136
New Hampshire,2021-07-15,35,0,1359711,15336,136
New Hampshire,2021-07-16,32,0,1359711,15368,136
New Hampshire,2021-07-17,0,0,1359711,15368,136
New Hampshire,2021-07-18,0,0,1359711,15368,136
New Hampshire,2021-07-19,59,1,1359711,15427,137
New Hampshire,2021-07-20,59,2,1359711,15486,139
New Hampshire,2021-07-21,47,0,1359711,15533,139
New Hampshire,2021-07-22,34,1,1359711,15567,140
New Hampshire,2021-07-23,46,0,1359711,15613,140
New Hampshire,2021-07-24,0,0,1359711,15613,140
New Hampshire,2021-07-25,0,0,1359711,15613,140
New Hampshire,2021-07-26,134,0,1359711,15747,140
New Hampshire,2021-07-27,112,1,1359711,15859,141
New Hampshire,2021-07-28,67,0,1359711,15926,141
New Hampshire,2021-07-29,89,1,1359711,16015,142
New Hampshire,2021-07-30,103,0,1359711,16118,142
New Hampshire,2021-07-31,0,0,1359711,16118,142
New Hampshire,2021-08-01,0,0,1359711,16118,142
New Hampshire,2021-08-02,329,0,1359711,16447,142
New Hampshire,2021-08-03,169,1,1359711,16616,143
New Hampshire,2021-08-04,122,1,1359711,16738,144
New Hampshire,2021-08-05,228,0,1359711,16966,144
New Hampshire,2021-08-06,157,0,1359711,17123,144
New Hampshire,2021-08-07,0,0,1359711,17123,144
New Hampshire,2021-08-08,0,0,1359711,17123,144
New Hampshire,2021-08-09,455,0,1359711,17578,144
New Hampshire,2021-08-10,88,2,1359711,17666,146
New Hampshire,2021-08-11,148,2,1359711,17814,148
New Hampshire,2021-08-12,306,1,1359711,18120,149
New Hampshire,2021-08-13,242,1,1359711,18362,150
New Hampshire,2021-08-14,0,0,1359711,18362,150
New Hampshire,2021-08-15,0,0,1359711,18362,150
New Hampshire,2021-08-16,561,0,1359711,18923,150
New Hampshire,2021-08-17,271,1,1359711,19194,151
New Hampshire,2021-08-18,256,0,1359711,19450,151
New Hampshire,2021-08-19,274,1,1359711,19724,152
New Hampshire,2021-08-20,308,0,1359711,20032,152
New Hampshire,2021-08-21,0,0,1359711,20032,152
New Hampshire,2021-08-22,0,0,1359711,20032,152
New Hampshire,2021-08-23,731,5,1359711,20763,157
New Hampshire,2021-08-24,287,3,1359711,21050,160
New Hampshire,2021-08-25,294,3,1359711,21344,163
New Hampshire,2021-08-26,322,2,1359711,21666,165
New Hampshire,2021-08-27,320,5,1359711,21986,170
New Hampshire,2021-08-28,0,0,1359711,21986,170
New Hampshire,2021-08-29,0,0,1359711,21986,170
New Hampshire,2021-08-30,949,1,1359711,22935,171
New Hampshire,2021-08-31,215,1,1359711,23150,172
New Hampshire,2021-09-01,332,3,1359711,23482,175
New Hampshire,2021-09-02,298,1,1359711,23780,176
New Hampshire,2021-09-03,394,5,1359711,24174,181
New Hampshire,2021-09-04,0,0,1359711,24174,181
New Jersey,2021-04-02,4529,24,8882190,4529,24
New Jersey,2021-04-03,4445,17,8882190,8974,41
New Jersey,2021-04-04,3799,5,8882190,12773,46
New Jersey,2021-04-05,2831,12,8882190,15604,58
New Jersey,2021-04-06,3710,51,8882190,19314,109
New Jersey,2021-04-07,4243,49,8882190,23557,158
New Jersey,2021-04-08,4332,34,8882190,27889,192
New Jersey,2021-04-09,4193,43,8882190,32082,235
New Jersey,2021-04-10,3599,33,8882190,35681,268
New Jersey,2021-04-11,3387,11,8882190,39068,279
New Jersey,2021-04-12,2468,26,8882190,41536,305
New Jersey,2021-04-13,3963,49,8882190,45499,354
New Jersey,2021-04-14,3563,61,8882190,49062,415
New Jersey,2021-04-15,3958,47,8882190,53020,462
New Jersey,2021-04-16,4340,41,8882190,57360,503
New Jersey,2021-04-17,3922,40,8882190,61282,543
New Jersey,2021-04-18,3149,9,8882190,64431,552
New Jersey,2021-04-19,2183,18,8882190,66614,570
New Jersey,2021-04-20,2839,45,8882190,69453,615
New Jersey,2021-04-21,3475,65,8882190,72928,680
New Jersey,2021-04-22,3230,30,8882190,76158,710
New Jersey,2021-04-23,2834,27,8882190,78992,737
New Jersey,2021-04-24,2783,39,8882190,81775,776
New Jersey,2021-04-25,1694,13,8882190,83469,789
New Jersey,2021-04-26,-9005,19,8882190,74464,808
New Jersey,2021-04-27,2124,61,8882190,76588,869
New Jersey,2021-04-28,2113,49,8882190,78701,918
New Jersey,2021-04-29,2242,20,8882190,80943,938
New Jersey,2021-04-30,1858,25,8882190,82801,963
New Jersey,2021-05-01,1589,34,8882190,84390,997
New Jersey,2021-05-02,1198,12,8882190,85588,1009
New Jersey,2021-05-03,983,16,8882190,86571,1025
New Jersey,2021-05-04,1004,42,8882190,87575,1067
New Jersey,2021-05-05,2528,49,8882190,90103,1116
New Jersey,2021-05-06,1413,33,8882190,91516,1149
New Jersey,2021-05-07,1838,29,8882190,93354,1178
New Jersey,2021-05-08,-221,22,8882190,93133,1200
New Jersey,2021-05-09,339,10,8882190,93472,1210
New Jersey,2021-05-10,152,9,8882190,93624,1219
New Jersey,2021-05-11,561,31,8882190,94185,1250
New Jersey,2021-05-12,486,41,8882190,94671,1291
New Jersey,2021-05-13,428,24,8882190,95099,1315
New Jersey,2021-05-14,323,26,8882190,95422,1341
New Jersey,2021-05-15,646,20,8882190,96068,1361
New Jersey,2021-05-16,269,9,8882190,96337,1370
New Jersey,2021-05-17,347,14,8882190,96684,1384
New Jersey,2021-05-18,646,23,8882190,97330,1407
New Jersey,2021-05-19,444,32,8882190,97774,1439
New Jersey,2021-05-20,561,23,8882190,98335,1462
New Jersey,2021-05-21,652,17,8882190,98987,1479
New Jersey,2021-05-22,378,14,8882190,99365,1493
New Jersey,2021-05-23,301,7,8882190,99666,1500
New Jersey,2021-05-24,102,9,8882190,99768,1509
New Jersey,2021-05-25,389,24,8882190,100157,1533
New Jersey,2021-05-26,395,35,8882190,100552,1568
New Jersey,2021-05-27,394,14,8882190,100946,1582
New Jersey,2021-05-28,266,12,8882190,101212,1594
New Jersey,2021-05-29,255,16,8882190,101467,1610
New Jersey,2021-05-30,246,6,8882190,101713,1616
New Jersey,2021-05-31,197,5,8882190,101910,1621
New Jersey,2021-06-01,158,7,8882190,102068,1628
New Jersey,2021-06-02,273,28,8882190,102341,1656
New Jersey,2021-06-03,281,6,8882190,102622,1662
New Jersey,2021-06-04,74,12,8882190,102696,1674
New Jersey,2021-06-05,577,8,8882190,103273,1682
New Jersey,2021-06-06,209,6,8882190,103482,1688
New Jersey,2021-06-07,208,6,8882190,103690,1694
New Jersey,2021-06-08,195,0,8882190,103885,1694
New Jersey,2021-06-09,184,31,8882190,104069,1725
New Jersey,2021-06-10,342,6,8882190,104411,1731
New Jersey,2021-06-11,274,2,8882190,104685,1733
New Jersey,2021-06-12,0,0,8882190,104685,1733
New Jersey,2021-06-13,456,6,8882190,105141,1739
New Jersey,2021-06-14,231,4,8882190,105372,1743
New Jersey,2021-06-15,249,11,8882190,105621,1754
New Jersey,2021-06-16,283,12,8882190,105904,1766
New Jersey,2021-06-17,238,7,8882190,106142,1773
New Jersey,2021-06-18,266,4,8882190,106408,1777
New Jersey,2021-06-19,208,4,8882190,106616,1781
New Jersey,2021-06-20,144,2,8882190,106760,1783
New Jersey,2021-06-21,126,3,8882190,106886,1786
New Jersey,2021-06-22,246,15,8882190,107132,1801
New Jersey,2021-06-23,268,18,8882190,107400,1819
New Jersey,2021-06-24,272,6,8882190,107672,1825
New Jersey,2021-06-25,349,12,8882190,108021,1837
New Jersey,2021-06-26,237,6,8882190,108258,1843
New Jersey,2021-06-27,150,3,8882190,108408,1846
New Jersey,2021-06-28,147,1,8882190,108555,1847
New Jersey,2021-06-29,223,6,8882190,108778,1853
New Jersey,2021-06-30,195,13,8882190,108973,1866
New Jersey,2021-07-01,218,5,8882190,109191,1871
New Jersey,2021-07-02,310,5,8882190,109501,1876
New Jersey,2021-07-03,190,5,8882190,109691,1881
New Jersey,2021-07-04,112,1,8882190,109803,1882
New Jersey,2021-07-05,86,4,8882190,109889,1886
New Jersey,2021-07-06,154,0,8882190,110043,1886
New Jersey,2021-07-07,283,13,8882190,110326,1899
New Jersey,2021-07-08,331,3,8882190,110657,1902
New Jersey,2021-07-09,398,3,8882190,111055,1905
New Jersey,2021-07-10,311,5,8882190,111366,1910
New Jersey,2021-07-11,283,4,8882190,111649,1914
New Jersey,2021-07-12,215,4,8882190,111864,1918
New Jersey,2021-07-13,363,7,8882190,112227,1925
New Jersey,2021-07-14,365,11,8882190,112592,1936
New Jersey,2021-07-15,446,2,8882190,113038,1938
New Jersey,2021-07-16,494,2,8882190,113532,1940
New Jersey,2021-07-17,549,5,8882190,114081,1945
New Jersey,2021-07-18,428,3,8882190,114509,1948
New Jersey,2021-07-19,312,6,8882190,114821,1954
New Jersey,2021-07-20,658,12,8882190,115479,1966
New Jersey,2021-07-21,699,5,8882190,116178,1971
New Jersey,2021-07-22,746,2,8882190,116924,1973
New Jersey,2021-07-23,909,4,8882190,117833,1977
New Jersey,2021-07-24,861,5,8882190,118694,1982
New Jersey,2021-07-25,596,2,8882190,119290,1984
New Jersey,2021-07-26,521,4,8882190,119811,1988
New Jersey,2021-07-27,794,7,8882190,120605,1995
New Jersey,2021-07-28,948,3,8882190,121553,1998
New Jersey,2021-07-29,1077,1,8882190,122630,1999
New Jersey,2021-07-30,1119,5,8882190,123749,2004
New Jersey,2021-07-31,1182,7,8882190,124931,2011
New Jersey,2021-08-01,928,5,8882190,125859,2016
New Jersey,2021-08-02,878,-1,8882190,126737,2015
New Jersey,2021-08-03,1313,8,8882190,128050,2023
New Jersey,2021-08-04,1230,11,8882190,129280,2034
New Jersey,2021-08-05,1466,4,8882190,130746,2038
New Jersey,2021-08-06,1346,7,8882190,132092,2045
New Jersey,2021-08-07,1539,9,8882190,133631,2054
New Jersey,2021-08-08,1169,5,8882190,134800,2059
New Jersey,2021-08-09,861,0,8882190,135661,2059
New Jersey,2021-08-10,1629,9,8882190,137290,2068
New Jersey,2021-08-11,1686,6,8882190,138976,2074
New Jersey,2021-08-12,1854,7,8882190,140830,2081
New Jersey,2021-08-13,1844,9,8882190,142674,2090
New Jersey,2021-08-14,2564,11,8882190,145238,2101
New Jersey,2021-08-15,1274,3,8882190,146512,2104
New Jersey,2021-08-16,1304,1,8882190,147816,2105
New Jersey,2021-08-17,1821,19,8882190,149637,2124
New Jersey,2021-08-18,1677,6,8882190,151314,2130
New Jersey,2021-08-19,2022,10,8882190,153336,2140
New Jersey,2021-08-20,2940,8,8882190,156276,2148
New Jersey,2021-08-21,2158,11,8882190,158434,2159
New Jersey,2021-08-22,1450,2,8882190,159884,2161
New Jersey,2021-08-23,1624,3,8882190,161508,2164
New Jersey,2021-08-24,1857,20,8882190,163365,2184
New Jersey,2021-08-25,2113,21,8882190,165478,2205
New Jersey,2021-08-26,2054,11,8882190,167532,2216
New Jersey,2021-08-27,2592,19,8882190,170124,2235
New Jersey,2021-08-28,1934,18,8882190,172058,2253
New Jersey,2021-08-29,1850,5,8882190,173908,2258
New Jersey,2021-08-30,1508,15,8882190,175416,2273
New Jersey,2021-08-31,2128,18,8882190,177544,2291
New Jersey,2021-09-01,2283,20,8882190,179827,2311
New Jersey,2021-09-02,2542,17,8882190,182369,2328
New Jersey,2021-09-03,1735,10,8882190,184104,2338
New Jersey,2021-09-04,2248,13,8882190,186352,2351
New Mexico,2021-04-02,207,7,2096829,207,7
New Mexico,2021-04-03,0,0,2096829,207,7
New Mexico,2021-04-04,0,0,2096829,207,7
New Mexico,2021-04-05,443,4,2096829,650,11
New Mexico,2021-04-06,178,8,2096829,828,19
New Mexico,2021-04-07,216,2,2096829,1044,21
New Mexico,2021-04-08,258,11,2096829,1302,32
New Mexico,2021-04-09,121,2,2096829,1423,34
New Mexico,2021-04-10,0,0,2096829,1423,34
New Mexico,2021-04-11,0,0,2096829,1423,34
New Mexico,2021-04-12,619,3,2096829,2042,37
New Mexico,2021-04-13,177,9,2096829,2219,46
New Mexico,2021-04-14,214,8,2096829,2433,54
New Mexico,2021-04-15,227,1,2096829,2660,55
New Mexico,2021-04-16,263,4,2096829,2923,59
New Mexico,2021-04-17,0,0,2096829,2923,59
New Mexico,2021-04-18,0,0,2096829,2923,59
New Mexico,2021-04-19,610,6,2096829,3533,65
New Mexico,2021-04-20,137,3,2096829,3670,68
New Mexico,2021-04-21,168,10,2096829,3838,78
New Mexico,2021-04-22,207,3,2096829,4045,81
New Mexico,2021-04-23,231,1,2096829,4276,82
New Mexico,2021-04-24,0,0,2096829,4276,82
New Mexico,2021-04-25,0,0,2096829,4276,82
New Mexico,2021-04-26,623,3,2096829,4899,85
New Mexico,2021-04-27,153,12,2096829,5052,97
New Mexico,2021-04-28,221,12,2096829,5273,109
New Mexico,2021-04-29,229,7,2096829,5502,116
New Mexico,2021-04-30,286,9,2096829,5788,125
New Mexico,2021-05-01,0,0,2096829,5788,125
New Mexico,2021-05-02,0,0,2096829,5788,125
New Mexico,2021-05-03,639,6,2096829,6427,131
New Mexico,2021-05-04,204,10,2096829,6631,141
New Mexico,2021-05-05,205,2,2096829,6836,143
New Mexico,2021-05-06,273,4,2096829,7109,147
New Mexico,2021-05-07,279,9,2096829,7388,156
New Mexico,2021-05-08,0,0,2096829,7388,156
New Mexico,2021-05-09,0,0,2096829,7388,156
New Mexico,2021-05-10,568,8,2096829,7956,164
New Mexico,2021-05-11,136,2,2096829,8092,166
New Mexico,2021-05-12,195,3,2096829,8287,169
New Mexico,2021-05-13,200,1,2096829,8487,170
New Mexico,2021-05-14,218,1,2096829,8705,171
New Mexico,2021-05-15,0,0,2096829,8705,171
New Mexico,2021-05-16,0,0,2096829,8705,171
New Mexico,2021-05-17,536,3,2096829,9241,174
New Mexico,2021-05-18,150,2,2096829,9391,176
New Mexico,2021-05-19,153,4,2096829,9544,180
New Mexico,2021-05-20,206,4,2096829,9750,184
New Mexico,2021-05-21,173,5,2096829,9923,189
New Mexico,2021-05-22,0,0,2096829,9923,189
New Mexico,2021-05-23,0,0,2096829,9923,189
New Mexico,2021-05-24,318,114,2096829,10241,303
New Mexico,2021-05-25,219,0,2096829,10460,303
New Mexico,2021-05-26,165,9,2096829,10625,312
New Mexico,2021-05-27,128,5,2096829,10753,317
New Mexico,2021-05-28,123,4,2096829,10876,321
New Mexico,2021-05-29,0,0,2096829,10876,321
New Mexico,2021-05-30,0,0,2096829,10876,321
New Mexico,2021-05-31,0,0,2096829,10876,321
New Mexico,2021-06-01,330,1,2096829,11206,322
New Mexico,2021-06-02,71,4,2096829,11277,326
New Mexico,2021-06-03,108,5,2096829,11385,331
New Mexico,2021-06-04,142,7,2096829,11527,338
New Mexico,2021-06-05,0,0,2096829,11527,338
New Mexico,2021-06-06,0,0,2096829,11527,338
New Mexico,2021-06-07,214,6,2096829,11741,344
New Mexico,2021-06-08,61,1,2096829,11802,345
New Mexico,2021-06-09,76,5,2096829,11878,350
New Mexico,2021-06-10,96,3,2096829,11974,353
New Mexico,2021-06-11,125,2,2096829,12099,355
New Mexico,2021-06-12,0,0,2096829,12099,355
New Mexico,2021-06-13,0,0,2096829,12099,355
New Mexico,2021-06-14,227,5,2096829,12326,360
New Mexico,2021-06-15,121,0,2096829,12447,360
New Mexico,2021-06-16,80,3,2096829,12527,363
New Mexico,2021-06-17,105,5,2096829,12632,368
New Mexico,2021-06-18,121,6,2096829,12753,374
New Mexico,2021-06-19,0,0,2096829,12753,374
New Mexico,2021-06-20,0,0,2096829,12753,374
New Mexico,2021-06-21,263,10,2096829,13016,384
New Mexico,2021-06-22,97,4,2096829,13113,388
New Mexico,2021-06-23,76,2,2096829,13189,390
New Mexico,2021-06-24,81,2,2096829,13270,392
New Mexico,2021-06-25,75,1,2096829,13345,393
New Mexico,2021-06-26,0,0,2096829,13345,393
New Mexico,2021-06-27,0,0,2096829,13345,393
New Mexico,2021-06-28,148,1,2096829,13493,394
New Mexico,2021-06-29,46,2,2096829,13539,396
New Mexico,2021-06-30,58,2,2096829,13597,398
New Mexico,2021-07-01,87,3,2096829,13684,401
New Mexico,2021-07-02,86,1,2096829,13770,402
New Mexico,2021-07-03,0,0,2096829,13770,402
New Mexico,2021-07-04,0,0,2096829,13770,402
New Mexico,2021-07-05,0,0,2096829,13770,402
New Mexico,2021-07-06,200,2,2096829,13970,404
New Mexico,2021-07-07,81,1,2096829,14051,405
New Mexico,2021-07-08,132,6,2096829,14183,411
New Mexico,2021-07-09,124,1,2096829,14307,412
New Mexico,2021-07-10,0,0,2096829,14307,412
New Mexico,2021-07-11,0,0,2096829,14307,412
New Mexico,2021-07-12,299,4,2096829,14606,416
New Mexico,2021-07-13,115,1,2096829,14721,417
New Mexico,2021-07-14,180,3,2096829,14901,420
New Mexico,2021-07-15,156,10,2096829,15057,430
New Mexico,2021-07-16,187,7,2096829,15244,437
New Mexico,2021-07-17,0,0,2096829,15244,437
New Mexico,2021-07-18,0,0,2096829,15244,437
New Mexico,2021-07-19,377,4,2096829,15621,441
New Mexico,2021-07-20,135,4,2096829,15756,445
New Mexico,2021-07-21,271,5,2096829,16027,450
New Mexico,2021-07-22,271,2,2096829,16298,452
New Mexico,2021-07-23,244,3,2096829,16542,455
New Mexico,2021-07-24,0,0,2096829,16542,455
New Mexico,2021-07-25,0,0,2096829,16542,455
New Mexico,2021-07-26,631,3,2096829,17173,458
New Mexico,2021-07-27,238,2,2096829,17411,460
New Mexico,2021-07-28,328,5,2096829,17739,465
New Mexico,2021-07-29,401,1,2096829,18140,466
New Mexico,2021-07-30,331,2,2096829,18471,468
New Mexico,2021-07-31,0,0,2096829,18471,468
New Mexico,2021-08-01,0,0,2096829,18471,468
New Mexico,2021-08-02,1076,4,2096829,19547,472
New Mexico,2021-08-03,478,1,2096829,20025,473
New Mexico,2021-08-04,607,1,2096829,20632,474
New Mexico,2021-08-05,670,3,2096829,21302,477
New Mexico,2021-08-06,546,6,2096829,21848,483
New Mexico,2021-08-07,0,0,2096829,21848,483
New Mexico,2021-08-08,0,0,2096829,21848,483
New Mexico,2021-08-09,1305,0,2096829,23153,483
New Mexico,2021-08-10,683,5,2096829,23836,488
New Mexico,2021-08-11,713,7,2096829,24549,495
New Mexico,2021-08-12,1279,4,2096829,25828,499
New Mexico,2021-08-13,796,5,2096829,26624,504
New Mexico,2021-08-14,0,0,2096829,26624,504
New Mexico,2021-08-15,0,0,2096829,26624,504
New Mexico,2021-08-16,1771,5,2096829,28395,509
New Mexico,2021-08-17,746,4,2096829,29141,513
New Mexico,2021-08-18,874,4,2096829,30015,517
New Mexico,2021-08-19,967,4,2096829,30982,521
New Mexico,2021-08-20,869,9,2096829,31851,530
New Mexico,2021-08-21,0,0,2096829,31851,530
New Mexico,2021-08-22,0,0,2096829,31851,530
New Mexico,2021-08-23,2198,9,2096829,34049,539
New Mexico,2021-08-24,874,2,2096829,34923,541
New Mexico,2021-08-25,768,5,2096829,35691,546
New Mexico,2021-08-26,922,9,2096829,36613,555
New Mexico,2021-08-27,951,8,2096829,37564,563
New Mexico,2021-08-28,0,0,2096829,37564,563
New Mexico,2021-08-29,0,0,2096829,37564,563
New Mexico,2021-08-30,2276,7,2096829,39840,570
New Mexico,2021-08-31,829,6,2096829,40669,576
New Mexico,2021-09-01,873,11,2096829,41542,587
New Mexico,2021-09-02,988,15,2096829,42530,602
New Mexico,2021-09-03,915,8,2096829,43445,610
New Mexico,2021-09-04,0,0,2096829,43445,610
New York,2021-04-02,8038,83,19453561,8038,83
New York,2021-04-03,7755,94,19453561,15793,177
New York,2021-04-04,7636,82,19453561,23429,259
New York,2021-04-05,6659,72,19453561,30088,331
New York,2021-04-06,6041,45,19453561,36129,376
New York,2021-04-07,6643,92,19453561,42772,468
New York,2021-04-08,8727,56,19453561,51499,524
New York,2021-04-09,8662,79,19453561,60161,603
New York,2021-04-10,7495,59,19453561,67656,662
New York,2021-04-11,6630,81,19453561,74286,743
New York,2021-04-12,5631,86,19453561,79917,829
New York,2021-04-13,5023,52,19453561,84940,881
New York,2021-04-14,6060,94,19453561,91000,975
New York,2021-04-15,7029,69,19453561,98029,1044
New York,2021-04-16,6344,53,19453561,104373,1097
New York,2021-04-17,6590,67,19453561,110963,1164
New York,2021-04-18,5641,43,19453561,116604,1207
New York,2021-04-19,5026,45,19453561,121630,1252
New York,2021-04-20,4576,63,19453561,126206,1315
New York,2021-04-21,4292,43,19453561,130498,1358
New York,2021-04-22,5238,97,19453561,135736,1455
New York,2021-04-23,4847,61,19453561,140583,1516
New York,2021-04-24,4138,59,19453561,144721,1575
New York,2021-04-25,4064,52,19453561,148785,1627
New York,2021-04-26,3009,39,19453561,151794,1666
New York,2021-04-27,3312,75,19453561,155106,1741
New York,2021-04-28,3034,23,19453561,158140,1764
New York,2021-04-29,3897,69,19453561,162037,1833
New York,2021-04-30,3805,49,19453561,165842,1882
New York,2021-05-01,3872,52,19453561,169714,1934
New York,2021-05-02,2826,50,19453561,172540,1984
New York,2021-05-03,2428,62,19453561,174968,2046
New York,2021-05-04,2209,60,19453561,177177,2106
New York,2021-05-05,2402,55,19453561,179579,2161
New York,2021-05-06,2643,34,19453561,182222,2195
New York,2021-05-07,2459,39,19453561,184681,2234
New York,2021-05-08,3064,43,19453561,187745,2277
New York,2021-05-09,2373,35,19453561,190118,2312
New York,2021-05-10,1653,38,19453561,191771,2350
New York,2021-05-11,1460,42,19453561,193231,2392
New York,2021-05-12,2024,55,19453561,195255,2447
New York,2021-05-13,2186,41,19453561,197441,2488
New York,2021-05-14,2074,37,19453561,199515,2525
New York,2021-05-15,1800,11,19453561,201315,2536
New York,2021-05-16,1854,39,19453561,203169,2575
New York,2021-05-17,1359,34,19453561,204528,2609
New York,2021-05-18,1525,31,19453561,206053,2640
New York,2021-05-19,1337,24,19453561,207390,2664
New York,2021-05-20,1644,26,19453561,209034,2690
New York,2021-05-21,1574,25,19453561,210608,2715
New York,2021-05-22,1329,17,19453561,211937,2732
New York,2021-05-23,1074,20,19453561,213011,2752
New York,2021-05-24,961,33,19453561,213972,2785
New York,2021-05-25,920,17,19453561,214892,2802
New York,2021-05-26,898,27,19453561,215790,2829
New York,2021-05-27,1148,21,19453561,216938,2850
New York,2021-05-28,937,26,19453561,217875,2876
New York,2021-05-29,872,15,19453561,218747,2891
New York,2021-05-30,820,16,19453561,219567,2907
New York,2021-05-31,529,18,19453561,220096,2925
New York,2021-06-01,465,25,19453561,220561,2950
New York,2021-06-02,400,9,19453561,220961,2959
New York,2021-06-03,499,19,19453561,221460,2978
New York,2021-06-04,771,56,19453561,222231,3034
New York,2021-06-05,836,14,19453561,223067,3048
New York,2021-06-06,507,33,19453561,223574,3081
New York,2021-06-07,517,11,19453561,224091,3092
New York,2021-06-08,453,10,19453561,224544,3102
New York,2021-06-09,437,8,19453561,224981,3110
New York,2021-06-10,542,13,19453561,225523,3123
New York,2021-06-11,679,17,19453561,226202,3140
New York,2021-06-12,440,17,19453561,226642,3157
New York,2021-06-13,363,10,19453561,227005,3167
New York,2021-06-14,364,9,19453561,227369,3176
